Cod. Promo��o    ;Ds. Promo��o       ;Ds. Referencia     ;Cod. Produto       ;Dt. Inicio        ;Dt. Final      ;Vl. Anterior   ;Vl. Promo��o
169;50% - JEANS + POESIA CONCRETA;M3215018;40007;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3215018;40008;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3418038;45232;19/05/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429014;45238;06/04/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3119022;41001;06/04/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3418002;43288;19/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422004;43593;06/04/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421005;43682;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421005;43685;06/04/2020;31/12/2021;219;109,5
180;SALE 2021 CORRETA;M3118023;31225;26/12/2020;31/03/2021;139,9;69,95
180;SALE 2021 CORRETA;M3119003;32757;26/12/2020;31/03/2021;129,9;64,95
180;SALE 2021 CORRETA;M3119003;32759;26/12/2020;31/03/2021;129,9;64,95
169;50% - JEANS + POESIA CONCRETA;M3415019;45283;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45474;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45475;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45476;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45481;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3418044;45488;19/05/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429014;45494;06/04/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3414006;45636;19/05/2020;31/12/2021;119;59,5
168;50% COLECAO ESTOQUE;M3122040;36254;07/05/2020;31/12/2021;329;164,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3224104;41354;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424006;45206;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45403;06/04/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3418038;45471;19/05/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423019;45626;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45704;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45705;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126006;33509;06/04/2020;31/12/2021;159;79,5
168;50% COLECAO ESTOQUE;M3123019;36257;07/05/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3121048;37200;06/04/2020;31/12/2021;239;119,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412008;43937;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412009;43953;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418018;44204;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420005;44235;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411007;44305;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3118060;34592;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3118060;34594;06/04/2020;31/12/2021;149;74,5
174;BLACK 2020;M3210007;38814;10/11/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45217;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45223;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45224;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3414004;44640;06/04/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3418037;44669;19/05/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424029;44676;06/04/2020;31/12/2021;79;39,5
174;BLACK 2020;M3021016;30526;10/11/2020;31/12/2021;699,9;349,95
169;50% - JEANS + POESIA CONCRETA;M3424028;45557;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3411013;45667;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3415019;45689;19/05/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422014;45694;06/04/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3416001;45740;06/04/2020;31/12/2021;239;119,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420007;45056;06/04/2020;31/12/2021;149;74,5
168;50% COLECAO ESTOQUE;M3115005;32612;07/05/2020;31/12/2021;189;94,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410002;43276;06/04/2020;31/12/2021;89;44,5
176;BLACK 2020;M3213005;44299;13/11/2020;31/12/2021;169;101,4
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421013;45327;06/04/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421013;45328;06/04/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3418010;45569;19/05/2020;31/12/2021;169;84,5
180;SALE 2021 CORRETA;M3119003;32002;26/12/2020;31/03/2021;129,9;64,95
180;SALE 2021 CORRETA;M3119003;32003;26/12/2020;31/03/2021;129,9;64,95
169;50% - JEANS + POESIA CONCRETA;M3419007;47319;19/05/2020;31/12/2021;139;69,5
193;PROMOCAO MOLETOM 30;M3528014;48861;10/03/2021;30/06/2021;189;94,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3610022;52981;23/03/2021;30/06/2021;99;69,3
180;SALE 2021 CORRETA;M3623019;52993;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3420010;47281;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3420010;47284;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3619017;51558;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3619014;51573;26/12/2020;31/03/2021;149;74,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718008;54477;23/03/2021;30/06/2021;173;121,1
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723009;54679;23/03/2021;30/06/2021;99;69,3
169;50% - JEANS + POESIA CONCRETA;M3418037;46946;19/05/2020;31/12/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3418037;46948;19/05/2020;31/12/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3414010;46953;19/05/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3414010;46957;19/05/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3414010;46959;19/05/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3422017;46960;19/05/2020;31/12/2021;339;169,5
169;50% - JEANS + POESIA CONCRETA;M3424044;46972;19/05/2020;31/12/2021;79;39,5
180;SALE 2021 CORRETA;M3628013;50830;26/12/2020;31/03/2021;199;99,5
180;SALE 2021 CORRETA;M3618015;50977;26/12/2020;31/03/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3422017;46338;19/05/2020;31/12/2021;339;169,5
180;SALE 2021 CORRETA;M3619014;52702;26/12/2020;31/03/2021;149;74,5
193;PROMOCAO MOLETOM 30;M3528049;49477;10/03/2021;30/06/2021;179;89,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3720005;53923;23/03/2021;30/06/2021;158;110,6
194;PROMOCAO VENTO DE MUDANCAS 30%;M3720005;53925;23/03/2021;30/06/2021;158;110,6
176;BLACK 2020;M3528076;50110;13/11/2020;31/12/2021;179;125,3
193;PROMOCAO MOLETOM 30;M3528029;49620;10/03/2021;30/06/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3413010;46686;06/04/2020;31/12/2021;129;64,5
174;BLACK 2020;M3621019;51507;10/11/2020;31/12/2021;119;83,3
180;SALE 2021 CORRETA;M3619016;51530;26/12/2020;31/03/2021;139;69,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3628024;51826;23/03/2021;30/06/2021;269;188,3
170;5% COLECAO NOVA;M3410015;47896;21/05/2020;31/12/2021;89;84,55
180;SALE 2021 CORRETA;M3619016;51285;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3610001;51540;26/12/2020;31/03/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424038;46116;06/04/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3412027;46971;19/05/2020;31/12/2021;69;34,5
180;SALE 2021 CORRETA;M3420011;48073;26/12/2020;31/03/2021;149;74,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528031;49322;23/03/2021;30/06/2021;149;74,5
176;BLACK 2020;M3528067;49917;13/11/2020;31/12/2021;199;139,3
193;PROMOCAO MOLETOM 30;M3528083;50406;10/03/2021;30/06/2021;159;79,5
180;SALE 2021 CORRETA;M3612013;52397;26/12/2020;31/03/2021;108;54
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411010;46115;06/04/2020;31/12/2021;99;49,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3620022;52512;23/03/2021;30/06/2021;151;105,7
170;5% COLECAO NOVA;M3423021;46044;21/05/2020;31/12/2021;79;75,05
170;5% COLECAO NOVA;M3423021;46047;21/05/2020;31/12/2021;79;75,05
180;SALE 2021 CORRETA;M3618010;50742;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3610017;52404;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3515002;49369;26/12/2020;31/03/2021;199;99,5
180;SALE 2021 CORRETA;M3515002;49371;26/12/2020;31/03/2021;199;99,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624047;52868;23/03/2021;30/06/2021;122;85,4
180;SALE 2021 CORRETA;M3619030;52783;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3624003;1039405;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3624003;1039409;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3619041;52455;26/12/2020;31/03/2021;0;0
180;SALE 2021 CORRETA;M3619041;52459;26/12/2020;31/03/2021;0;0
193;PROMOCAO MOLETOM 30;M3528022;48925;10/03/2021;30/06/2021;179;89,5
174;BLACK 2020;M3519010;49565;10/11/2020;31/12/2021;149;74,5
174;BLACK 2020;M3519010;49566;10/11/2020;31/12/2021;149;74,5
174;BLACK 2020;M3519010;49571;10/11/2020;31/12/2021;0;0
174;BLACK 2020;M3519010;49575;10/11/2020;31/12/2021;0;0
174;BLACK 2020;M3516006;49977;10/11/2020;31/12/2021;179;89,5
174;BLACK 2020;M3516006;49978;10/11/2020;31/12/2021;179;89,5
180;SALE 2021 CORRETA;M3513051;51605;26/12/2020;31/03/2021;109;54,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3619042;53058;23/03/2021;30/06/2021;129;90,3
169;50% - JEANS + POESIA CONCRETA;M3420009;46232;19/05/2020;31/12/2021;129;64,5
169;50% - JEANS + POESIA CONCRETA;M3420009;46234;19/05/2020;31/12/2021;129;64,5
169;50% - JEANS + POESIA CONCRETA;M3420009;46235;19/05/2020;31/12/2021;129;64,5
193;PROMOCAO MOLETOM 30;M3528037;49250;10/03/2021;30/06/2021;229;114,5
176;BLACK 2020;M3528067;50068;13/11/2020;31/12/2021;199;139,3
193;PROMOCAO MOLETOM 30;M3528052;49498;10/03/2021;30/06/2021;179;89,5
174;BLACK 2020;M3528046;50021;10/11/2020;31/12/2021;119;59,5
174;BLACK 2020;M3528046;50023;10/11/2020;31/12/2021;119;59,5
180;SALE 2021 CORRETA;M3623024;52706;26/12/2020;31/03/2021;68;34
180;SALE 2021 CORRETA;M3618002;50727;26/12/2020;31/03/2021;159;79,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3610022;52954;23/03/2021;30/06/2021;99;69,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3610022;52958;23/03/2021;30/06/2021;99;69,3
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423025;46410;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418048;46436;06/04/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3415025;46928;19/05/2020;31/12/2021;199;99,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3711001;53885;23/03/2021;30/06/2021;119;83,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3711001;53887;23/03/2021;30/06/2021;119;83,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3724004;54043;23/03/2021;30/06/2021;118;82,6
180;SALE 2021 CORRETA;M3513048;50228;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3513048;50233;26/12/2020;31/03/2021;109;54,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3623037;1040176;23/03/2021;30/06/2021;109;76,3
169;50% - JEANS + POESIA CONCRETA;M3422012;46198;19/05/2020;31/12/2021;259;129,5
169;50% - JEANS + POESIA CONCRETA;M3422012;46199;19/05/2020;31/12/2021;259;129,5
193;PROMOCAO MOLETOM 30;M3528020;48941;10/03/2021;30/06/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3416007;47044;19/05/2020;31/12/2021;229;114,5
180;SALE 2021 CORRETA;M3622033;53128;26/12/2020;31/03/2021;219;109,5
169;50% - JEANS + POESIA CONCRETA;M3421027;46628;19/05/2020;31/12/2021;199;99,5
180;SALE 2021 CORRETA;M3413015;47363;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3610014;52039;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3610014;52041;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3618021;52044;26/12/2020;31/03/2021;174;87
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418049;46694;06/04/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3429020;46717;19/05/2020;31/12/2021;99;49,5
180;SALE 2021 CORRETA;M3610011;52333;26/12/2020;31/03/2021;64;32
180;SALE 2021 CORRETA;M3624046;52369;26/12/2020;31/03/2021;99;49,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718006;54545;23/03/2021;30/06/2021;188;131,6
176;BLACK 2020;M3528048;50348;13/11/2020;31/12/2021;219;153,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624058;52977;23/03/2021;30/06/2021;87;60,9
194;PROMOCAO VENTO DE MUDANCAS 30%;M3721001;53820;23/03/2021;30/06/2021;208;145,6
169;50% - JEANS + POESIA CONCRETA;M3423027;47125;19/05/2020;31/12/2021;69;34,5
193;PROMOCAO MOLETOM 30;M3528037;49513;10/03/2021;30/06/2021;229;114,5
193;PROMOCAO MOLETOM 30;M3528037;49515;10/03/2021;30/06/2021;229;114,5
193;PROMOCAO MOLETOM 30;M3528037;49519;10/03/2021;30/06/2021;229;114,5
193;PROMOCAO MOLETOM 30;M3528060;50200;10/03/2021;30/06/2021;239;119,5
193;PROMOCAO MOLETOM 30;M3528060;50201;10/03/2021;30/06/2021;239;119,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3425010;47915;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3425010;47917;06/04/2020;31/12/2021;159;79,5
193;PROMOCAO MOLETOM 30;M3528012;48833;10/03/2021;30/06/2021;169;84,5
193;PROMOCAO MOLETOM 30;M3528022;48920;10/03/2021;30/06/2021;179;89,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;51873;23/03/2021;30/06/2021;109;76,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3610022;52377;23/03/2021;30/06/2021;99;69,3
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3416001;46193;06/04/2020;31/12/2021;239;119,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3416001;46195;06/04/2020;31/12/2021;239;119,5
169;50% - JEANS + POESIA CONCRETA;M3429015;46203;19/05/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424039;46313;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424039;46314;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411011;46315;06/04/2020;31/12/2021;89;44,5
174;BLACK 2020;M3621019;51014;10/11/2020;31/12/2021;119;83,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;51877;23/03/2021;30/06/2021;109;76,3
180;SALE 2021 CORRETA;M3623021;52148;26/12/2020;31/03/2021;98;49
194;PROMOCAO VENTO DE MUDANCAS 30%;M3620019;52158;23/03/2021;30/06/2021;139;97,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3620019;52159;23/03/2021;30/06/2021;139;97,3
180;SALE 2021 CORRETA;M3420011;52651;26/12/2020;31/03/2021;149;74,5
170;5% COLECAO NOVA;M3427025;47887;21/05/2020;31/12/2021;179;170,05
176;BLACK 2020;M3628009;50579;13/11/2020;31/12/2021;229;114,5
180;SALE 2021 CORRETA;M3619041;52013;26/12/2020;31/03/2021;149;74,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718003;53920;23/03/2021;30/06/2021;258;180,6
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718008;56050;23/03/2021;30/06/2021;0;0
180;SALE 2021 CORRETA;M3620011;51421;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3620011;51426;26/12/2020;31/03/2021;159;79,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723005;54155;23/03/2021;30/06/2021;88;61,6
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723005;54156;23/03/2021;30/06/2021;88;61,6
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723005;54159;23/03/2021;30/06/2021;88;61,6
193;PROMOCAO MOLETOM 30;M3528060;49948;10/03/2021;30/06/2021;239;119,5
174;BLACK 2020;M3528061;50077;10/11/2020;31/12/2021;179;89,5
174;BLACK 2020;M3528061;50079;10/11/2020;31/12/2021;179;89,5
174;BLACK 2020;M3516006;50080;10/11/2020;31/12/2021;179;89,5
180;SALE 2021 CORRETA;M3623005;50930;26/12/2020;31/03/2021;79;39,5
180;SALE 2021 CORRETA;M3623020;51976;26/12/2020;31/03/2021;109;54,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3622003;50717;23/03/2021;30/06/2021;249;174,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729003;53909;23/03/2021;30/06/2021;151;105,7
194;PROMOCAO VENTO DE MUDANCAS 30%;M3711002;53970;23/03/2021;30/06/2021;99;69,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3722004;54116;23/03/2021;30/06/2021;168;117,6
174;BLACK 2020;M3519006;49283;10/11/2020;31/12/2021;69;34,5
180;SALE 2021 CORRETA;M3610007;51342;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3610007;51347;26/12/2020;31/03/2021;109;54,5
169;50% - JEANS + POESIA CONCRETA;M3422017;47170;19/05/2020;31/12/2021;339;169,5
176;BLACK 2020;M3529016;50268;13/11/2020;31/12/2021;119;83,3
180;SALE 2021 CORRETA;M3624036;51706;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3619019;52646;26/12/2020;31/03/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3412015;45977;19/05/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45992;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45993;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421018;46003;06/04/2020;31/12/2021;219;109,5
176;BLACK 2020;M3612005;1039433;13/11/2020;31/12/2021;99;59,4
194;PROMOCAO VENTO DE MUDANCAS 30%;M3715002;54104;23/03/2021;30/06/2021;173;121,1
194;PROMOCAO VENTO DE MUDANCAS 30%;M3715002;54382;23/03/2021;30/06/2021;173;121,1
194;PROMOCAO VENTO DE MUDANCAS 30%;M3715002;54383;23/03/2021;30/06/2021;173;121,1
180;SALE 2021 CORRETA;M3611012;51903;26/12/2020;31/03/2021;98;49
180;SALE 2021 CORRETA;M3611012;51907;26/12/2020;31/03/2021;98;49
180;SALE 2021 CORRETA;M3623022;52698;26/12/2020;31/03/2021;86;43
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718006;54054;23/03/2021;30/06/2021;188;131,6
169;50% - JEANS + POESIA CONCRETA;M3422010;46462;19/05/2020;31/12/2021;229;114,5
169;50% - JEANS + POESIA CONCRETA;M3422010;46468;19/05/2020;31/12/2021;229;114,5
180;SALE 2021 CORRETA;M3624007;1039511;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3429016;48136;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3429016;48140;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3429016;48142;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3429016;48143;19/05/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3624007;1039513;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3619006;50984;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3610020;52477;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3610020;52491;26/12/2020;31/03/2021;109;54,5
174;BLACK 2020;M3523015;50551;10/11/2020;31/12/2021;89;44,5
174;BLACK 2020;M3528061;51151;10/11/2020;31/12/2021;179;89,5
174;BLACK 2020;M3528061;51152;10/11/2020;31/12/2021;179;89,5
180;SALE 2021 CORRETA;M3611017;52473;26/12/2020;31/03/2021;126;63
180;SALE 2021 CORRETA;M3624018;53037;26/12/2020;31/03/2021;129;64,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729005;54149;23/03/2021;30/06/2021;151;105,7
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46241;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46243;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46247;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46251;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46255;06/04/2020;31/12/2021;69;34,5
169;50% - JEANS + POESIA CONCRETA;M3415011;46268;19/05/2020;31/12/2021;179;89,5
193;PROMOCAO MOLETOM 30;M3528029;49189;10/03/2021;30/06/2021;179;89,5
180;SALE 2021 CORRETA;M3619041;52280;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3218046;46399;26/12/2020;31/03/2021;169;84,5
180;SALE 2021 CORRETA;M3610014;52009;26/12/2020;31/03/2021;99;49,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3711001;53766;23/03/2021;30/06/2021;119;83,3
169;50% - JEANS + POESIA CONCRETA;M3412017;45952;19/05/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423023;46380;06/04/2020;31/12/2021;89;44,5
193;PROMOCAO MOLETOM 30;M3528066;49908;10/03/2021;30/06/2021;249;124,5
180;SALE 2021 CORRETA;M3623019;52437;26/12/2020;31/03/2021;99;49,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3619042;54509;23/03/2021;30/06/2021;129;90,3
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423020;46160;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423020;46167;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423020;46173;06/04/2020;31/12/2021;69;34,5
169;50% - JEANS + POESIA CONCRETA;M3418005;46384;19/05/2020;31/12/2021;169;84,5
180;SALE 2021 CORRETA;M3420010;47292;26/12/2020;31/03/2021;159;79,5
174;BLACK 2020;M3519006;49281;10/11/2020;31/12/2021;69;34,5
193;PROMOCAO MOLETOM 30;M3528059;49801;10/03/2021;30/06/2021;229;114,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528058;49814;23/03/2021;30/06/2021;99;69,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528058;49820;23/03/2021;30/06/2021;99;69,3
176;BLACK 2020;M3528062;49842;13/11/2020;31/12/2021;219;153,3
176;BLACK 2020;M3528062;49844;13/11/2020;31/12/2021;219;153,3
180;SALE 2021 CORRETA;M3620007;50938;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3611021;52822;26/12/2020;31/03/2021;115;57,5
170;5% COLECAO NOVA;M3429010;47618;21/05/2020;31/12/2021;149;141,55
176;BLACK 2020;M3529016;50961;13/11/2020;31/12/2021;119;71,4
180;SALE 2021 CORRETA;M3619013;51649;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3619024;51653;26/12/2020;31/03/2021;149;74,5
193;PROMOCAO MOLETOM 30;M3628017;50787;10/03/2021;30/06/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3429020;45894;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3412028;46643;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3412028;46645;19/05/2020;31/12/2021;89;44,5
193;PROMOCAO MOLETOM 30;M3513020;49147;10/03/2021;30/06/2021;139;69,5
168;50% COLECAO ESTOQUE;M2017001;10461;07/05/2020;31/12/2021;219,9;109,95
174;BLACK 2020;M3011010;23002;10/11/2020;31/12/2021;299;149,5
174;BLACK 2020;M3011010;23004;10/11/2020;31/12/2021;299;149,5
174;BLACK 2020;M3011010;23007;10/11/2020;31/12/2021;299;149,5
174;BLACK 2020;M3013009;23026;10/11/2020;31/12/2021;199,9;99,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3013010;23047;06/04/2020;31/12/2021;134,9;67,45
